target_id	length	eff_length	est_counts	tpm
ACTB	72	73	39646	162411
ALS2	69	70	427	1824.18
ANXA11	65	66	57	258.268
ATP13A2	74	75	2121	8457.04
ATP6V0A1	54	55	5828	31688.1
C1orf43	66	67	3900	17407.2
C9orf72	56	57	1521	7979.83
CALCOCO2	54	55	122	663.34
CHMP2B	60	61	745	3652.29
CLN5	74	75	490	1953.77
CRLS1	61	62	937	4519.46
CTSB	74	75	1936	7719.39
CTSD	75	76	239	940.423
CTSL	58	59	595	3015.81
DCTN1	76	77	7587	29465.8
FUS	83	84	8932	31798.6
FYN	59	60	4624	23046.5
GALC	55	56	1208	6450.86
GBA	66	67	1193	5324.82
GCH1	56	57	302	1584.42
GRN	65	66	1088	4929.74
GSTO1	56	57	285	1495.23
GUSB	59	60	336	1674.66
HMBS	62	63	286	1357.58
HMOX1	66	67	39	174.072
HNRNPA2B1	50	51	17734	103986
KIF5A	62	63	10832	51417
LRRK2	53	54	74	409.805
MAPT	69	70	3974	16977.3
MCCC1	57	58	565	2913.13
NAGLU	70	71	95	400.133
NBR1	61	62	1664	8026.03
NEU1	70	71	950	4001.33
NQO1	84	85	39	137.21
OPTN	64	65	1269	5838.31
OXR1	72	73	2370	9708.78
PARK2	55	56	119	635.474
PARK7	62	63	5902	28015.5
PFN1	77	78	4097	15707.6
PINK1	67	68	821	3610.55
PSAP	71	72	7700	31981.4
PSMB4	64	65	1983	9123.23
SCARB2	63	64	8213	38376.1
SETX	60	61	1218	5971.13
SNCA	58	59	1030	5220.65
SOD1	62	63	3627	17216.5
SQSTM1	66	67	2373	10591.6
STX17	57	58	482	2485.18
TARDBP	60	61	6039	29605.6
TAX1BP1	63	64	2135	9976.01
TBK1	59	60	515	2566.82
TMEM106B	54	55	1277	6943.32
TMEM175	70	71	1717	7231.88
VAPB	64	65	2297	10567.9
VCP	70	71	7019	29563.5
VPS13C	54	55	1735	9433.56
VPS35	68	69	4490	19459.7
CLN8	63	64	235	1098.06
CHCHD10	72	73	1114	4563.53
CHCHD2	65	66	5	22.6551
GAPDH	135	27.8015	12683	136425
